FIPS,state_name,county_name,MonthStart,value,stage
53029,Washington,Island County,9/1/96,1,actuals
53029,Washington,Island County,10/1/96,0,actuals
53029,Washington,Island County,11/1/96,0,actuals
53029,Washington,Island County,12/1/96,0,actuals
53029,Washington,Island County,1/1/97,0,actuals
53029,Washington,Island County,2/1/97,0,actuals
53029,Washington,Island County,3/1/97,0,actuals
53029,Washington,Island County,4/1/97,1,actuals
53029,Washington,Island County,5/1/97,1,actuals
53029,Washington,Island County,6/1/97,2,actuals
53029,Washington,Island County,7/1/97,0,actuals
53029,Washington,Island County,8/1/97,5,actuals
53029,Washington,Island County,9/1/97,0,actuals
53029,Washington,Island County,10/1/97,0,actuals
53029,Washington,Island County,11/1/97,0,actuals
53029,Washington,Island County,12/1/97,0,actuals
53029,Washington,Island County,1/1/98,0,actuals
53029,Washington,Island County,2/1/98,0,actuals
53029,Washington,Island County,3/1/98,0,actuals
53029,Washington,Island County,4/1/98,0,actuals
53029,Washington,Island County,5/1/98,1,actuals
53029,Washington,Island County,6/1/98,0,actuals
53029,Washington,Island County,7/1/98,1,actuals
53029,Washington,Island County,8/1/98,4,actuals
53029,Washington,Island County,9/1/98,7,actuals
53029,Washington,Island County,10/1/98,0,actuals
53029,Washington,Island County,11/1/98,2,actuals
53029,Washington,Island County,12/1/98,0,actuals
53029,Washington,Island County,1/1/99,0,actuals
53029,Washington,Island County,2/1/99,0,actuals
53029,Washington,Island County,3/1/99,1,actuals
53029,Washington,Island County,4/1/99,0,actuals
53029,Washington,Island County,5/1/99,2,actuals
53029,Washington,Island County,6/1/99,1,actuals
53029,Washington,Island County,7/1/99,0,actuals
53029,Washington,Island County,8/1/99,2,actuals
53029,Washington,Island County,9/1/99,5,actuals
53029,Washington,Island County,10/1/99,0,actuals
53029,Washington,Island County,11/1/99,0,actuals
53029,Washington,Island County,12/1/99,0,actuals
53029,Washington,Island County,1/1/00,0,actuals
53029,Washington,Island County,2/1/00,0,actuals
53029,Washington,Island County,3/1/00,0,actuals
53029,Washington,Island County,4/1/00,0,actuals
53029,Washington,Island County,5/1/00,0,actuals
53029,Washington,Island County,6/1/00,1,actuals
53029,Washington,Island County,7/1/00,9,actuals
53029,Washington,Island County,8/1/00,5,actuals
53029,Washington,Island County,9/1/00,1,actuals
53029,Washington,Island County,10/1/00,0,actuals
53029,Washington,Island County,11/1/00,0,actuals
53029,Washington,Island County,12/1/00,0,actuals
53029,Washington,Island County,1/1/01,0,actuals
53029,Washington,Island County,2/1/01,0,actuals
53029,Washington,Island County,3/1/01,0,actuals
53029,Washington,Island County,4/1/01,0,actuals
53029,Washington,Island County,5/1/01,1,actuals
53029,Washington,Island County,6/1/01,1,actuals
53029,Washington,Island County,7/1/01,5,actuals
53029,Washington,Island County,8/1/01,4,actuals
53029,Washington,Island County,9/1/01,1,actuals
53029,Washington,Island County,10/1/01,0,actuals
53029,Washington,Island County,11/1/01,0,actuals
53029,Washington,Island County,12/1/01,0,actuals
53029,Washington,Island County,1/1/02,0,actuals
53029,Washington,Island County,2/1/02,0,actuals
53029,Washington,Island County,3/1/02,0,actuals
53029,Washington,Island County,4/1/02,0,actuals
53029,Washington,Island County,5/1/02,0,actuals
53029,Washington,Island County,6/1/02,0,actuals
53029,Washington,Island County,7/1/02,2,actuals
53029,Washington,Island County,8/1/02,0,actuals
53029,Washington,Island County,9/1/02,1,actuals
53029,Washington,Island County,10/1/02,0,actuals
53029,Washington,Island County,11/1/02,0,actuals
53029,Washington,Island County,12/1/02,0,actuals
53029,Washington,Island County,1/1/03,0,actuals
53029,Washington,Island County,2/1/03,0,actuals
53029,Washington,Island County,3/1/03,0,actuals
53029,Washington,Island County,4/1/03,0,actuals
53029,Washington,Island County,5/1/03,0,actuals
53029,Washington,Island County,6/1/03,3,actuals
53029,Washington,Island County,7/1/03,9,actuals
53029,Washington,Island County,8/1/03,0,actuals
53029,Washington,Island County,9/1/03,0,actuals
53029,Washington,Island County,10/1/03,1,actuals
53029,Washington,Island County,11/1/03,0,actuals
53029,Washington,Island County,12/1/03,0,actuals
53029,Washington,Island County,1/1/04,0,actuals
53029,Washington,Island County,2/1/04,0,actuals
53029,Washington,Island County,3/1/04,0,actuals
53029,Washington,Island County,4/1/04,0,actuals
53029,Washington,Island County,5/1/04,0,actuals
53029,Washington,Island County,6/1/04,1,actuals
53029,Washington,Island County,7/1/04,2,actuals
53029,Washington,Island County,8/1/04,1,actuals
53029,Washington,Island County,9/1/04,0,actuals
53029,Washington,Island County,10/1/04,0,actuals
53029,Washington,Island County,11/1/04,0,actuals
53029,Washington,Island County,12/1/04,0,actuals
53029,Washington,Island County,1/1/05,0,actuals
53029,Washington,Island County,2/1/05,0,actuals
53029,Washington,Island County,3/1/05,0,actuals
53029,Washington,Island County,4/1/05,0,actuals
53029,Washington,Island County,5/1/05,0,actuals
53029,Washington,Island County,6/1/05,0,actuals
53029,Washington,Island County,7/1/05,0,actuals
53029,Washington,Island County,8/1/05,1,actuals
53029,Washington,Island County,9/1/05,1,actuals
53029,Washington,Island County,10/1/05,0,actuals
53029,Washington,Island County,11/1/05,0,actuals
53029,Washington,Island County,12/1/05,0,actuals
53029,Washington,Island County,1/1/06,0,actuals
53029,Washington,Island County,2/1/06,0,actuals
53029,Washington,Island County,3/1/06,0,actuals
53029,Washington,Island County,4/1/06,0,actuals
53029,Washington,Island County,5/1/06,0,actuals
53029,Washington,Island County,6/1/06,0,actuals
53029,Washington,Island County,7/1/06,2,actuals
53029,Washington,Island County,8/1/06,2,actuals
53029,Washington,Island County,9/1/06,1,actuals
53029,Washington,Island County,10/1/06,0,actuals
53029,Washington,Island County,11/1/06,0,actuals
53029,Washington,Island County,12/1/06,0,actuals
53029,Washington,Island County,1/1/07,0,actuals
53029,Washington,Island County,2/1/07,0,actuals
53029,Washington,Island County,3/1/07,0,actuals
53029,Washington,Island County,4/1/07,0,actuals
53029,Washington,Island County,5/1/07,0,actuals
53029,Washington,Island County,6/1/07,0,actuals
53029,Washington,Island County,7/1/07,1,actuals
53029,Washington,Island County,8/1/07,1,actuals
53029,Washington,Island County,9/1/07,0,actuals
53029,Washington,Island County,10/1/07,0,actuals
53029,Washington,Island County,11/1/07,0,actuals
53029,Washington,Island County,12/1/07,0,actuals
53029,Washington,Island County,1/1/08,0,actuals
53029,Washington,Island County,2/1/08,0,actuals
53029,Washington,Island County,3/1/08,1,actuals
53029,Washington,Island County,4/1/08,0,actuals
53029,Washington,Island County,5/1/08,0,actuals
53029,Washington,Island County,6/1/08,1,actuals
53029,Washington,Island County,7/1/08,0,actuals
53029,Washington,Island County,8/1/08,0,actuals
53029,Washington,Island County,9/1/08,0,actuals
53029,Washington,Island County,10/1/08,0,actuals
53029,Washington,Island County,11/1/08,0,actuals
53029,Washington,Island County,12/1/08,0,actuals
53029,Washington,Island County,1/1/09,0,actuals
53029,Washington,Island County,2/1/09,0,actuals
53029,Washington,Island County,3/1/09,0,actuals
53029,Washington,Island County,4/1/09,0,actuals
53029,Washington,Island County,5/1/09,0,actuals
53029,Washington,Island County,6/1/09,3,actuals
53029,Washington,Island County,7/1/09,1,actuals
53029,Washington,Island County,8/1/09,2,actuals
53029,Washington,Island County,9/1/09,0,actuals
53029,Washington,Island County,10/1/09,0,actuals
53029,Washington,Island County,11/1/09,0,actuals
53029,Washington,Island County,12/1/09,0,actuals
53029,Washington,Island County,1/1/10,0,actuals
53029,Washington,Island County,2/1/10,0,actuals
53029,Washington,Island County,3/1/10,0,actuals
53029,Washington,Island County,4/1/10,0,actuals
53029,Washington,Island County,5/1/10,0,actuals
53029,Washington,Island County,6/1/10,0,actuals
53029,Washington,Island County,7/1/10,0,actuals
53029,Washington,Island County,8/1/10,0,actuals
53029,Washington,Island County,9/1/10,1,actuals
53029,Washington,Island County,10/1/10,1,actuals
53029,Washington,Island County,11/1/10,0,actuals
53029,Washington,Island County,12/1/10,0,actuals
53029,Washington,Island County,1/1/11,0,actuals
53029,Washington,Island County,2/1/11,0,actuals
53029,Washington,Island County,3/1/11,0,actuals
53029,Washington,Island County,4/1/11,0,actuals
53029,Washington,Island County,5/1/11,0,actuals
53029,Washington,Island County,6/1/11,0,actuals
53029,Washington,Island County,7/1/11,0,actuals
53029,Washington,Island County,8/1/11,0,actuals
53029,Washington,Island County,9/1/11,0,actuals
53029,Washington,Island County,10/1/11,0,actuals
53029,Washington,Island County,11/1/11,0,actuals
53029,Washington,Island County,12/1/11,0,actuals
53029,Washington,Island County,1/1/12,0,actuals
53029,Washington,Island County,2/1/12,0,actuals
53029,Washington,Island County,3/1/12,0,actuals
53029,Washington,Island County,4/1/12,0,actuals
53029,Washington,Island County,5/1/12,0,actuals
53029,Washington,Island County,6/1/12,0,actuals
53029,Washington,Island County,7/1/12,0,actuals
53029,Washington,Island County,8/1/12,1,actuals
53029,Washington,Island County,9/1/12,4,actuals
53029,Washington,Island County,10/1/12,1,actuals
53029,Washington,Island County,11/1/12,0,actuals
53029,Washington,Island County,12/1/12,0,actuals
53029,Washington,Island County,1/1/13,0,actuals
53029,Washington,Island County,2/1/13,0,actuals
53029,Washington,Island County,3/1/13,0,actuals
53029,Washington,Island County,4/1/13,0,actuals
53029,Washington,Island County,5/1/13,0,actuals
53029,Washington,Island County,6/1/13,0,actuals
53029,Washington,Island County,7/1/13,5,actuals
53029,Washington,Island County,8/1/13,0,actuals
53029,Washington,Island County,9/1/13,2,actuals
53029,Washington,Island County,10/1/13,0,actuals
53029,Washington,Island County,11/1/13,0,actuals
53029,Washington,Island County,12/1/13,0,actuals
53029,Washington,Island County,1/1/14,0,actuals
53029,Washington,Island County,2/1/14,0,actuals
53029,Washington,Island County,3/1/14,0,actuals
53029,Washington,Island County,4/1/14,0,actuals
53029,Washington,Island County,5/1/14,0,actuals
53029,Washington,Island County,6/1/14,0,actuals
53029,Washington,Island County,7/1/14,4,actuals
53029,Washington,Island County,8/1/14,2,actuals
53029,Washington,Island County,9/1/14,0,actuals
53029,Washington,Island County,10/1/14,0,actuals
53029,Washington,Island County,11/1/14,0,actuals
53029,Washington,Island County,12/1/14,0,actuals
53029,Washington,Island County,1/1/15,0,actuals
53029,Washington,Island County,2/1/15,0,actuals
53029,Washington,Island County,3/1/15,0,actuals
53029,Washington,Island County,4/1/15,0,actuals
53029,Washington,Island County,5/1/15,0,actuals
53029,Washington,Island County,6/1/15,1,actuals
53029,Washington,Island County,7/1/15,4,actuals
53029,Washington,Island County,8/1/15,0,actuals
53029,Washington,Island County,9/1/15,0,actuals
53029,Washington,Island County,10/1/15,0,actuals
53029,Washington,Island County,11/1/15,0,actuals
53029,Washington,Island County,12/1/15,0,actuals
53029,Washington,Island County,1/1/16,0.047435622,forecast
53029,Washington,Island County,2/1/16,0.023719967,forecast
53029,Washington,Island County,3/1/16,0.118518989,forecast
53029,Washington,Island County,4/1/16,0.071153433,forecast
53029,Washington,Island County,5/1/16,0.332049354,forecast
53029,Washington,Island County,6/1/16,0.800543574,forecast
53029,Washington,Island County,7/1/16,1.348283915,forecast
53029,Washington,Island County,8/1/16,1.327424408,forecast
53029,Washington,Island County,9/1/16,0.948160291,forecast
53029,Washington,Island County,10/1/16,0.16856183,forecast
53029,Washington,Island County,11/1/16,0.105383019,forecast
53029,Washington,Island County,12/1/16,0.084306415,forecast
53029,Washington,Island County,1/1/17,0.042556468,forecast
53029,Washington,Island County,2/1/17,0.021280168,forecast
53029,Washington,Island County,3/1/17,0.106328311,forecast
53029,Washington,Island County,4/1/17,0.063834702,forecast
53029,Washington,Island County,5/1/17,0.297895277,forecast
53029,Washington,Island County,6/1/17,0.718200915,forecast
53029,Washington,Island County,7/1/17,1.209601542,forecast
53029,Washington,Island County,8/1/17,1.190887611,forecast
53029,Washington,Island County,9/1/17,0.850634008,forecast
53029,Washington,Island County,10/1/17,0.151223824,forecast
53029,Washington,Island County,11/1/17,0.094543487,forecast
53029,Washington,Island County,12/1/17,0.07563479,forecast
53029,Washington,Island County,1/1/18,0.038179176,forecast
53029,Washington,Island County,2/1/18,0.019091324,forecast
53029,Washington,Island County,3/1/18,0.095391548,forecast
53029,Washington,Island County,4/1/18,0.057268765,forecast
53029,Washington,Island County,5/1/18,0.267254235,forecast
53029,Washington,Island County,6/1/18,0.644327894,forecast
53029,Washington,Island County,7/1/18,1.085183821,forecast
53029,Washington,Island County,8/1/18,1.068394776,forecast
53029,Washington,Island County,9/1/18,0.763139126,forecast
53029,Washington,Island County,10/1/18,0.135669178,forecast
53029,Washington,Island County,11/1/18,0.084818892,forecast
53029,Washington,Island County,12/1/18,0.067855113,forecast
53029,Washington,Island County,1/1/19,0.034252126,forecast
53029,Washington,Island County,2/1/19,0.01712762,forecast
53029,Washington,Island County,3/1/19,0.085579722,forecast
53029,Washington,Island County,4/1/19,0.051378189,forecast
53029,Washington,Island County,5/1/19,0.239764883,forecast
53029,Washington,Island County,6/1/19,0.578053335,forecast
53029,Washington,Island County,7/1/19,0.973563512,forecast
53029,Washington,Island County,8/1/19,0.958501362,forecast
53029,Washington,Island County,9/1/19,0.68464383,forecast
53029,Washington,Island County,10/1/19,0.121714459,forecast
53029,Washington,Island County,11/1/19,0.076094553,forecast
53029,Washington,Island County,12/1/19,0.060875643,forecast
53031,Washington,Jefferson County,3/1/92,1,actuals
53031,Washington,Jefferson County,4/1/92,0,actuals
53031,Washington,Jefferson County,5/1/92,4,actuals
53031,Washington,Jefferson County,6/1/92,5,actuals
53031,Washington,Jefferson County,7/1/92,5,actuals
53031,Washington,Jefferson County,8/1/92,12,actuals
53031,Washington,Jefferson County,9/1/92,3,actuals
53031,Washington,Jefferson County,10/1/92,1,actuals
53031,Washington,Jefferson County,11/1/92,0,actuals
53031,Washington,Jefferson County,12/1/92,0,actuals
53031,Washington,Jefferson County,1/1/93,0,actuals
53031,Washington,Jefferson County,2/1/93,0,actuals
53031,Washington,Jefferson County,3/1/93,4,actuals
53031,Washington,Jefferson County,4/1/93,0,actuals
53031,Washington,Jefferson County,5/1/93,2,actuals
53031,Washington,Jefferson County,6/1/93,0,actuals
53031,Washington,Jefferson County,7/1/93,3,actuals
53031,Washington,Jefferson County,8/1/93,2,actuals
53031,Washington,Jefferson County,9/1/93,3,actuals
53031,Washington,Jefferson County,10/1/93,0,actuals
53031,Washington,Jefferson County,11/1/93,0,actuals
53031,Washington,Jefferson County,12/1/93,0,actuals
53031,Washington,Jefferson County,1/1/94,0,actuals
53031,Washington,Jefferson County,2/1/94,0,actuals
53031,Washington,Jefferson County,3/1/94,0,actuals
53031,Washington,Jefferson County,4/1/94,1,actuals
53031,Washington,Jefferson County,5/1/94,2,actuals
53031,Washington,Jefferson County,6/1/94,1,actuals
53031,Washington,Jefferson County,7/1/94,13,actuals
53031,Washington,Jefferson County,8/1/94,30,actuals
53031,Washington,Jefferson County,9/1/94,5,actuals
53031,Washington,Jefferson County,10/1/94,2,actuals
53031,Washington,Jefferson County,11/1/94,0,actuals
53031,Washington,Jefferson County,12/1/94,0,actuals
53031,Washington,Jefferson County,1/1/95,0,actuals
53031,Washington,Jefferson County,2/1/95,0,actuals
53031,Washington,Jefferson County,3/1/95,0,actuals
53031,Washington,Jefferson County,4/1/95,0,actuals
53031,Washington,Jefferson County,5/1/95,4,actuals
53031,Washington,Jefferson County,6/1/95,2,actuals
53031,Washington,Jefferson County,7/1/95,7,actuals
53031,Washington,Jefferson County,8/1/95,4,actuals
53031,Washington,Jefferson County,9/1/95,3,actuals
53031,Washington,Jefferson County,10/1/95,1,actuals
53031,Washington,Jefferson County,11/1/95,2,actuals
53031,Washington,Jefferson County,12/1/95,0,actuals
53031,Washington,Jefferson County,1/1/96,0,actuals
53031,Washington,Jefferson County,2/1/96,0,actuals
53031,Washington,Jefferson County,3/1/96,0,actuals
53031,Washington,Jefferson County,4/1/96,0,actuals
53031,Washington,Jefferson County,5/1/96,0,actuals
53031,Washington,Jefferson County,6/1/96,0,actuals
53031,Washington,Jefferson County,7/1/96,6,actuals
53031,Washington,Jefferson County,8/1/96,11,actuals
53031,Washington,Jefferson County,9/1/96,4,actuals
53031,Washington,Jefferson County,10/1/96,0,actuals
53031,Washington,Jefferson County,11/1/96,0,actuals
53031,Washington,Jefferson County,12/1/96,0,actuals
53031,Washington,Jefferson County,1/1/97,0,actuals
53031,Washington,Jefferson County,2/1/97,0,actuals
53031,Washington,Jefferson County,3/1/97,0,actuals
53031,Washington,Jefferson County,4/1/97,1,actuals
53031,Washington,Jefferson County,5/1/97,2,actuals
53031,Washington,Jefferson County,6/1/97,0,actuals
53031,Washington,Jefferson County,7/1/97,4,actuals
53031,Washington,Jefferson County,8/1/97,18,actuals
53031,Washington,Jefferson County,9/1/97,2,actuals
53031,Washington,Jefferson County,10/1/97,0,actuals
53031,Washington,Jefferson County,11/1/97,0,actuals
53031,Washington,Jefferson County,12/1/97,0,actuals
53031,Washington,Jefferson County,1/1/98,0,actuals
53031,Washington,Jefferson County,2/1/98,0,actuals
53031,Washington,Jefferson County,3/1/98,0,actuals
53031,Washington,Jefferson County,4/1/98,0,actuals
53031,Washington,Jefferson County,5/1/98,0,actuals
53031,Washington,Jefferson County,6/1/98,1,actuals
53031,Washington,Jefferson County,7/1/98,2,actuals
53031,Washington,Jefferson County,8/1/98,13,actuals
53031,Washington,Jefferson County,9/1/98,7,actuals
53031,Washington,Jefferson County,10/1/98,0,actuals
53031,Washington,Jefferson County,11/1/98,0,actuals
53031,Washington,Jefferson County,12/1/98,0,actuals
53031,Washington,Jefferson County,1/1/99,0,actuals
53031,Washington,Jefferson County,2/1/99,0,actuals
53031,Washington,Jefferson County,3/1/99,0,actuals
53031,Washington,Jefferson County,4/1/99,1,actuals
53031,Washington,Jefferson County,5/1/99,0,actuals
53031,Washington,Jefferson County,6/1/99,1,actuals
53031,Washington,Jefferson County,7/1/99,1,actuals
53031,Washington,Jefferson County,8/1/99,8,actuals
53031,Washington,Jefferson County,9/1/99,8,actuals
53031,Washington,Jefferson County,10/1/99,1,actuals
53031,Washington,Jefferson County,11/1/99,0,actuals
53031,Washington,Jefferson County,12/1/99,0,actuals
53031,Washington,Jefferson County,1/1/00,0,actuals
53031,Washington,Jefferson County,2/1/00,0,actuals
53031,Washington,Jefferson County,3/1/00,0,actuals
53031,Washington,Jefferson County,4/1/00,1,actuals
53031,Washington,Jefferson County,5/1/00,2,actuals
53031,Washington,Jefferson County,6/1/00,2,actuals
53031,Washington,Jefferson County,7/1/00,8,actuals
53031,Washington,Jefferson County,8/1/00,3,actuals
53031,Washington,Jefferson County,9/1/00,3,actuals
53031,Washington,Jefferson County,10/1/00,0,actuals
53031,Washington,Jefferson County,11/1/00,0,actuals
53031,Washington,Jefferson County,12/1/00,0,actuals
53031,Washington,Jefferson County,1/1/01,0,actuals
53031,Washington,Jefferson County,2/1/01,0,actuals
53031,Washington,Jefferson County,3/1/01,1,actuals
53031,Washington,Jefferson County,4/1/01,2,actuals
53031,Washington,Jefferson County,5/1/01,1,actuals
53031,Washington,Jefferson County,6/1/01,1,actuals
53031,Washington,Jefferson County,7/1/01,8,actuals
53031,Washington,Jefferson County,8/1/01,8,actuals
53031,Washington,Jefferson County,9/1/01,0,actuals
53031,Washington,Jefferson County,10/1/01,1,actuals
53031,Washington,Jefferson County,11/1/01,0,actuals
53031,Washington,Jefferson County,12/1/01,0,actuals
53031,Washington,Jefferson County,1/1/02,0,actuals
53031,Washington,Jefferson County,2/1/02,0,actuals
53031,Washington,Jefferson County,3/1/02,0,actuals
53031,Washington,Jefferson County,4/1/02,0,actuals
53031,Washington,Jefferson County,5/1/02,0,actuals
53031,Washington,Jefferson County,6/1/02,2,actuals
53031,Washington,Jefferson County,7/1/02,4,actuals
53031,Washington,Jefferson County,8/1/02,17,actuals
53031,Washington,Jefferson County,9/1/02,4,actuals
53031,Washington,Jefferson County,10/1/02,1,actuals
53031,Washington,Jefferson County,11/1/02,1,actuals
53031,Washington,Jefferson County,12/1/02,0,actuals
53031,Washington,Jefferson County,1/1/03,0,actuals
53031,Washington,Jefferson County,2/1/03,0,actuals
53031,Washington,Jefferson County,3/1/03,0,actuals
53031,Washington,Jefferson County,4/1/03,0,actuals
53031,Washington,Jefferson County,5/1/03,0,actuals
53031,Washington,Jefferson County,6/1/03,4,actuals
53031,Washington,Jefferson County,7/1/03,8,actuals
53031,Washington,Jefferson County,8/1/03,3,actuals
53031,Washington,Jefferson County,9/1/03,6,actuals
53031,Washington,Jefferson County,10/1/03,0,actuals
53031,Washington,Jefferson County,11/1/03,0,actuals
53031,Washington,Jefferson County,12/1/03,0,actuals
53031,Washington,Jefferson County,1/1/04,0,actuals
53031,Washington,Jefferson County,2/1/04,1,actuals
53031,Washington,Jefferson County,3/1/04,0,actuals
53031,Washington,Jefferson County,4/1/04,0,actuals
53031,Washington,Jefferson County,5/1/04,1,actuals
53031,Washington,Jefferson County,6/1/04,3,actuals
53031,Washington,Jefferson County,7/1/04,8,actuals
53031,Washington,Jefferson County,8/1/04,0,actuals
53031,Washington,Jefferson County,9/1/04,0,actuals
53031,Washington,Jefferson County,10/1/04,2,actuals
53031,Washington,Jefferson County,11/1/04,0,actuals
53031,Washington,Jefferson County,12/1/04,0,actuals
53031,Washington,Jefferson County,1/1/05,0,actuals
53031,Washington,Jefferson County,2/1/05,0,actuals
53031,Washington,Jefferson County,3/1/05,0,actuals
53031,Washington,Jefferson County,4/1/05,1,actuals
53031,Washington,Jefferson County,5/1/05,0,actuals
53031,Washington,Jefferson County,6/1/05,1,actuals
53031,Washington,Jefferson County,7/1/05,5,actuals
53031,Washington,Jefferson County,8/1/05,12,actuals
53031,Washington,Jefferson County,9/1/05,7,actuals
53031,Washington,Jefferson County,10/1/05,0,actuals
53031,Washington,Jefferson County,11/1/05,0,actuals
53031,Washington,Jefferson County,12/1/05,0,actuals
53031,Washington,Jefferson County,1/1/06,0,actuals
53031,Washington,Jefferson County,2/1/06,0,actuals
53031,Washington,Jefferson County,3/1/06,0,actuals
53031,Washington,Jefferson County,4/1/06,0,actuals
53031,Washington,Jefferson County,5/1/06,1,actuals
53031,Washington,Jefferson County,6/1/06,6,actuals
53031,Washington,Jefferson County,7/1/06,6,actuals
53031,Washington,Jefferson County,8/1/06,8,actuals
53031,Washington,Jefferson County,9/1/06,7,actuals
53031,Washington,Jefferson County,10/1/06,2,actuals
53031,Washington,Jefferson County,11/1/06,0,actuals
53031,Washington,Jefferson County,12/1/06,0,actuals
53031,Washington,Jefferson County,1/1/07,0,actuals
53031,Washington,Jefferson County,2/1/07,0,actuals
53031,Washington,Jefferson County,3/1/07,1,actuals
53031,Washington,Jefferson County,4/1/07,0,actuals
53031,Washington,Jefferson County,5/1/07,0,actuals
53031,Washington,Jefferson County,6/1/07,2,actuals
53031,Washington,Jefferson County,7/1/07,9,actuals
53031,Washington,Jefferson County,8/1/07,2,actuals
53031,Washington,Jefferson County,9/1/07,1,actuals
53031,Washington,Jefferson County,10/1/07,0,actuals
53031,Washington,Jefferson County,11/1/07,0,actuals
53031,Washington,Jefferson County,12/1/07,1,actuals
53031,Washington,Jefferson County,1/1/08,0,actuals
53031,Washington,Jefferson County,2/1/08,0,actuals
53031,Washington,Jefferson County,3/1/08,0,actuals
53031,Washington,Jefferson County,4/1/08,0,actuals
53031,Washington,Jefferson County,5/1/08,0,actuals
53031,Washington,Jefferson County,6/1/08,2,actuals
53031,Washington,Jefferson County,7/1/08,1,actuals
53031,Washington,Jefferson County,8/1/08,17,actuals
53031,Washington,Jefferson County,9/1/08,0,actuals
53031,Washington,Jefferson County,10/1/08,0,actuals
53031,Washington,Jefferson County,11/1/08,0,actuals
53031,Washington,Jefferson County,12/1/08,0,actuals
53031,Washington,Jefferson County,1/1/09,0,actuals
53031,Washington,Jefferson County,2/1/09,0,actuals
53031,Washington,Jefferson County,3/1/09,0,actuals
53031,Washington,Jefferson County,4/1/09,0,actuals
53031,Washington,Jefferson County,5/1/09,3,actuals
53031,Washington,Jefferson County,6/1/09,6,actuals
53031,Washington,Jefferson County,7/1/09,14,actuals
53031,Washington,Jefferson County,8/1/09,7,actuals
53031,Washington,Jefferson County,9/1/09,2,actuals
53031,Washington,Jefferson County,10/1/09,3,actuals
53031,Washington,Jefferson County,11/1/09,0,actuals
53031,Washington,Jefferson County,12/1/09,0,actuals
53031,Washington,Jefferson County,1/1/10,0,actuals
53031,Washington,Jefferson County,2/1/10,0,actuals
53031,Washington,Jefferson County,3/1/10,0,actuals
53031,Washington,Jefferson County,4/1/10,0,actuals
53031,Washington,Jefferson County,5/1/10,0,actuals
53031,Washington,Jefferson County,6/1/10,1,actuals
53031,Washington,Jefferson County,7/1/10,2,actuals
53031,Washington,Jefferson County,8/1/10,8,actuals
53031,Washington,Jefferson County,9/1/10,2,actuals
53031,Washington,Jefferson County,10/1/10,0,actuals
53031,Washington,Jefferson County,11/1/10,0,actuals
53031,Washington,Jefferson County,12/1/10,0,actuals
53031,Washington,Jefferson County,1/1/11,0,actuals
53031,Washington,Jefferson County,2/1/11,0,actuals
53031,Washington,Jefferson County,3/1/11,0,actuals
53031,Washington,Jefferson County,4/1/11,0,actuals
53031,Washington,Jefferson County,5/1/11,0,actuals
53031,Washington,Jefferson County,6/1/11,1,actuals
53031,Washington,Jefferson County,7/1/11,5,actuals
53031,Washington,Jefferson County,8/1/11,3,actuals
53031,Washington,Jefferson County,9/1/11,2,actuals
53031,Washington,Jefferson County,10/1/11,0,actuals
53031,Washington,Jefferson County,11/1/11,0,actuals
53031,Washington,Jefferson County,12/1/11,0,actuals
53031,Washington,Jefferson County,1/1/12,0,actuals
53031,Washington,Jefferson County,2/1/12,0,actuals
53031,Washington,Jefferson County,3/1/12,0,actuals
53031,Washington,Jefferson County,4/1/12,0,actuals
53031,Washington,Jefferson County,5/1/12,0,actuals
53031,Washington,Jefferson County,6/1/12,1,actuals
53031,Washington,Jefferson County,7/1/12,1,actuals
53031,Washington,Jefferson County,8/1/12,2,actuals
53031,Washington,Jefferson County,9/1/12,6,actuals
53031,Washington,Jefferson County,10/1/12,2,actuals
53031,Washington,Jefferson County,11/1/12,0,actuals
53031,Washington,Jefferson County,12/1/12,0,actuals
53031,Washington,Jefferson County,1/1/13,0,actuals
53031,Washington,Jefferson County,2/1/13,0,actuals
53031,Washington,Jefferson County,3/1/13,0,actuals
53031,Washington,Jefferson County,4/1/13,0,actuals
53031,Washington,Jefferson County,5/1/13,0,actuals
53031,Washington,Jefferson County,6/1/13,1,actuals
53031,Washington,Jefferson County,7/1/13,1,actuals
53031,Washington,Jefferson County,8/1/13,1,actuals
53031,Washington,Jefferson County,9/1/13,2,actuals
53031,Washington,Jefferson County,10/1/13,0,actuals
53031,Washington,Jefferson County,11/1/13,0,actuals
53031,Washington,Jefferson County,12/1/13,0,actuals
53031,Washington,Jefferson County,1/1/14,0,actuals
53031,Washington,Jefferson County,2/1/14,0,actuals
53031,Washington,Jefferson County,3/1/14,0,actuals
53031,Washington,Jefferson County,4/1/14,0,actuals
53031,Washington,Jefferson County,5/1/14,0,actuals
53031,Washington,Jefferson County,6/1/14,0,actuals
53031,Washington,Jefferson County,7/1/14,7,actuals
53031,Washington,Jefferson County,8/1/14,5,actuals
53031,Washington,Jefferson County,9/1/14,4,actuals
53031,Washington,Jefferson County,10/1/14,0,actuals
53031,Washington,Jefferson County,11/1/14,0,actuals
53031,Washington,Jefferson County,12/1/14,0,actuals
53031,Washington,Jefferson County,1/1/15,0,actuals
53031,Washington,Jefferson County,2/1/15,0,actuals
53031,Washington,Jefferson County,3/1/15,0,actuals
53031,Washington,Jefferson County,4/1/15,0,actuals
53031,Washington,Jefferson County,5/1/15,0,actuals
53031,Washington,Jefferson County,6/1/15,3,actuals
53031,Washington,Jefferson County,7/1/15,3,actuals
53031,Washington,Jefferson County,8/1/15,7,actuals
